ID,type,time,dayofweek,models,params,queuelen,trials,duration
2816,5,0.589583333,3,4,6074,0,40,1
1631,9,0.638888889,2,13,3296,0,40,0
2489,7,0.693055556,5,13,4532,14,40,1
3730,9,0.830555556,1,12,2017,0,40,0
2809,9,0.544444444,7,18,526,0,40,0
3294,13,0.728472222,2,10,1048,0,40,1
3251,9,0.624305556,2,13,2681,38,40,0
3941,9,0.536111111,6,5,2844,0,20,0
4325,13,0.444444444,2,34,4754,0,40,0
1781,,0.448611111,3,27,3169,0,40,1
2569,,0.411111111,5,28,989,0,40,2
1785,14,0.770833333,2,21,3287,0,40,1
2070,7,0.693055556,5,3,1047,0,40,1
356,8,0.581944444,2,58,25061,0,40,0
4229,5,0.395833333,4,11,2563,77,40,0
3325,0,0.397222222,1,8,158,82,40,0
1312,8,0.350694444,5,4,94159,0,40,0
1635,7,0.384027778,2,222,1315,0,40,2
550,13,0.369444444,3,1,3845,0,200,1
2388,13,0.651388889,4,44,14986,0,200,2
2479,2,0.428472222,1,221,11645,0,40,2
2521,12,0.415972222,4,1,5174,0,40,1
2265,9,0.597222222,1,21,859,0,40,0
2959,9,0.627083333,2,3,760,0,40,0
1227,13,0.69375,2,1,3938,0,200,1
452,13,0.575,4,24,452,253,40,2
3059,9,0.679861111,5,13,1486,477,40,2
957,8,0.427083333,1,36,24693,0,40,0
1773,,0.518055556,5,14,2307,0,40,0
2141,,0.445833333,4,26,396,1,20,0
1008,2,0.925694444,1,31,30514,0,40,0
3118,7,0.392361111,1,7,2580,69,40,1
1092,12,0.513888889,4,23,664,0,40,2
4096,6,0.365277778,4,62,914,1,20,0
3356,4,0.420138889,1,4,429,0,40,0
2744,14,0.640277778,5,18,3264,0,40,1
4223,9,0.395833333,1,8,905,130,40,0
996,9,0.76875,3,10,3166,0,40,0
3506,12,0.705555556,5,8,5905,0,40,0
1679,13,0.428472222,5,2,2027,0,40,0
153,5,0.656944444,5,13,4825,132,40,1
3147,7,0.697222222,5,6,1990,0,40,1
2294,11,0.614583333,1,32,22245,0,40,0
2908,13,0.408333333,4,56,6154,0,40,2
2837,14,0.499305556,4,2,5545,53,40,0
580,,0.660416667,3,3,38110,0,40,0
1470,13,0.645138889,2,34,3785,0,40,1
703,14,0.823611111,2,147,2651,0,40,3
1212,6,0.750694444,2,15,222,0,40,0
3343,9,0.736805556,2,2,5145,0,200,0
896,9,0.378472222,3,828,275,5,40,2
3308,12,0.598611111,5,45,23390,2,40,2
487,3,0.604861111,2,22,1170,0,40,0
3672,7,0.652777778,2,13,4192,0,40,2
559,11,0.673611111,5,3,32537,0,40,0
1141,14,0.333333333,1,14,1620,0,40,1
3709,9,0.434027778,5,9,862,0,40,0
1119,6,0.456944444,4,78,943,1,40,1
2849,6,0.729166667,5,21,,0,40,0
3822,9,0.671527778,4,23,1299,0,40,0
512,9,0.704861111,3,1,4906,0,400,1
633,9,0.198611111,3,10,1544,1,40,0
3958,7,0.255555556,1,216,3046,0,40,3
1664,11,0.678472222,5,8,40929,0,40,0
1012,14,0.479861111,3,21,,1,100,1
1931,,0.659027778,4,1,6039,0,200,1
4045,,0.688888889,3,3,738,0,40,1
1150,7,0.65625,2,13,4388,0,40,3
2838,6,0.329166667,1,14,1528,0,40,1
4196,13,0.477083333,2,2,4621,0,40,0
116,,0.444444444,1,7,2622,118,40,1
3545,14,0.670138889,4,21,,4,40,1
740,14,0.834722222,5,13,1254,0,400,3
4163,9,0.54375,7,17,543,0,40,0
1974,7,0.622222222,3,3,1138,0,40,2
1081,4,0.7375,5,13,6038,0,20,0
3675,,0.394444444,5,6,76469,0,40,0
1810,7,0.580555556,3,1,563,0,40,0
830,,0.579861111,2,29,31068,0,40,0
119,4,0.428472222,5,2,276,0,40,0
656,9,0.955555556,5,6,3177,0,20,0
4138,11,0.779166667,2,8,41559,0,40,0
4107,11,0.251388889,5,62,12911,0,20,0
1129,9,0.577083333,1,22,9861,0,40,1
635,9,0.615277778,2,6,2581,0,40,0
369,2,0.768055556,2,9,25594,0,40,0
268,9,0.436805556,5,13,878,167,40,0
2703,,0.459027778,3,1,21871,0,40,0
3891,9,0.727083333,3,11,153,1,40,0
2983,7,0.530555556,4,23,470,3,40,2
2870,9,0.730555556,6,10,2370,0,40,1
2914,7,0.884027778,3,4,1468,0,40,1
46,7,0.675,3,5,,1,40,0
3421,12,0.633333333,2,26,4982,0,40,2
4175,2,0.394444444,1,7,19590,0,40,0
991,14,0.7375,2,2,2902,1,100,1
876,9,0.810416667,2,5,361,0,20,0
773,14,0.444444444,5,19,3341,0,40,1
1219,7,0.727083333,5,2,912,0,40,1
1126,7,0.3625,1,14,4435,0,40,3
4,12,0.672222222,5,1,2480,0,40,1
3691,12,0.653472222,3,26,3223,1,40,1
3051,6,0.584027778,2,26,1611,0,40,1
1595,9,0.696527778,5,1,947,0,40,0
3124,,0.671527778,3,17,79082,0,40,0
2311,9,0.610416667,1,2,756,0,40,0
3040,4,0.474305556,5,13,232,0,40,0
2660,12,0.436111111,2,5,4449,0,40,1
2491,12,0.734722222,2,9,4752,0,100,1
3050,14,0.784027778,3,16,1289,0,400,3
1077,13,0.58125,2,26,4959,0,40,0
3854,8,0.483333333,5,33,23081,0,40,0
837,9,0.373611111,5,7,,0,40,0
681,9,0.472916667,4,17,3292,1,40,0
1715,7,0.573611111,2,1,184,0,40,0
2352,2,0.820833333,1,27,37209,0,40,0
3413,9,0.718055556,3,17,1311,0,400,2
2617,8,0.721527778,4,2,46872,0,40,0
2361,8,0.729861111,1,12,57746,0,40,0
2197,14,0.777083333,2,21,3290,0,40,1
1148,9,0.688888889,2,5,290,0,40,0
3261,,0.702083333,5,17,6069,0,40,3
574,9,0.716666667,5,24,915,3,40,0
3769,13,0.686111111,5,7,,1,40,0
3736,14,0.738888889,3,21,3230,670,100,2
50,7,0.321527778,5,31,5187,7,40,1
853,4,0.71875,2,3,361,0,40,0
1982,9,0.375,2,24,2070,27,40,0
2774,14,0.658333333,2,2,4966,0,40,1
1823,9,0.8625,4,21,,29,40,0
833,12,0.655555556,5,13,6889,0,40,1
3425,0,0.395138889,1,7,2187,112,40,0
1115,14,0.472222222,3,21,3014,145,100,1
1166,5,0.66875,1,1,4932,0,200,1
2518,5,0.756944444,1,13,26136,0,40,2
1906,14,0.413888889,2,12,2925,0,40,2
971,13,0.372916667,4,1,3902,0,200,1
2701,9,0.7875,4,16,80,2,40,0
399,0,0.765972222,4,31,5212,21,40,1
2559,9,0.432638889,2,4,1802,0,40,0
3847,9,0.691666667,5,2,,0,40,0
2368,,0.290277778,3,82,19306,0,20,0
19,,0.309722222,4,6,,0,40,1
684,,0.613888889,4,23,487,0,40,0
35,2,0.266666667,2,220,14116,0,40,2
3896,13,0.574305556,1,18,716,31,40,1
2950,14,0.740277778,2,2,2919,1,100,1
4213,14,0.461111111,3,51,3244,0,40,3
2875,14,0.684027778,5,5,1052,0,40,1
524,13,0.711805556,3,32,3300,0,40,0
2455,9,0.883333333,7,21,165,0,40,0
920,5,0.689583333,5,1,4627,0,40,0
1841,14,0.756944444,4,16,3220,0,40,1
1890,,0.593055556,3,2,148028,0,40,0
537,0,0.477777778,1,12,275,8,40,0
2806,2,0.338888889,2,222,50981,0,40,3
1705,6,0.661111111,3,4,1302,0,40,0
4273,12,0.466666667,5,13,4967,12,40,1
3110,11,0.477083333,2,2,48935,0,40,0
3247,,0.463888889,1,8,118,0,40,0
245,9,0.634027778,2,12,6974,0,40,1
3882,14,0.469444444,2,13,1306,0,400,3
3464,7,0.478472222,2,2,851,0,40,1
4000,8,0.458333333,5,21,46898,0,100,0
3175,9,0.778472222,2,22,872,0,40,0
784,,0.578472222,2,2,2595,2,40,1
1409,12,0.632638889,3,3,3556,0,40,1
2537,13,0.417361111,4,1,1439,0,200,1
154,8,0.8375,4,21,4341,0,40,0
3710,8,0.395138889,4,11,12782,0,40,0
3009,12,0.596527778,1,1,7133,0,40,1
1686,0,0.482638889,3,204,3245,0,40,3
2901,11,0.395833333,1,7,17660,0,40,0
4284,6,0.718055556,4,23,1855,0,40,1
3359,7,0.602777778,4,10,3603,0,40,1
625,12,0.004861111,5,2,3072,0,40,1
3863,13,0.602777778,4,10,8233,109,40,1
2733,14,0.345138889,2,215,1016,0,40,3
1895,7,0.000694444,4,160,2705,1,40,1
1346,,0.5875,2,34,2514,0,40,0
569,14,0.711805556,4,2,1954,0,40,1
4275,7,0.755555556,3,45,16427,5,40,2
1758,12,0.581944444,3,16,9212,2,40,1
1816,8,0.511111111,3,17,15201,0,40,0
2065,13,0.414583333,4,1,5203,0,40,0
127,11,0.499305556,4,3,165461,0,40,0
3394,13,0.680555556,5,13,4427,451,40,2
3327,13,0.925694444,1,31,4580,15,40,1
4318,7,0.389583333,2,216,3035,0,40,3
2006,13,0.479861111,4,23,645,0,40,0
2975,7,0.414583333,4,1,436,0,40,0
980,9,0.675,3,6,,49,40,0
2300,5,0.436111111,2,5,7424,0,40,1
190,13,0.673611111,3,17,9402,0,40,0
1139,5,0.689583333,3,6,4008,155,40,0
992,2,0.25625,2,222,50812,0,40,3
699,14,0.644444444,3,17,3352,9,40,1
4139,,0.452777778,3,8,784,0,40,0
606,8,0.527083333,4,5,93941,0,40,0
180,3,0.661111111,5,13,1514,0,40,0
301,4,0.718055556,2,1,,0,40,0
2544,6,0.563194444,3,62,922,1,20,0
3420,9,0.594444444,5,45,7774,0,40,1
4176,9,0.440972222,2,11,2277,0,40,1
1060,13,0.6875,3,4,5287,0,40,0
1768,9,0.677777778,5,17,2745,2219,40,2
3963,8,0.519444444,1,6,28671,0,40,0
2146,0,0.746527778,1,12,4240,0,40,0
2565,11,0.279861111,5,62,12893,0,20,0
4326,8,0.704166667,5,16,30957,0,40,0
1069,3,0.509027778,2,147,2412,0,40,0
2524,9,0.404861111,2,5,163,0,40,0
2205,7,0.564583333,1,32,3253,10,40,1
1243,11,0.619444444,2,14,61571,0,40,0
16,5,0.681944444,5,3,4787,0,40,0
3120,13,0.430555556,5,5,2352,0,40,1
815,13,0.739583333,5,16,3790,0,400,2
3067,9,0.578472222,5,3,3721,27,100,0
959,,0.869444444,1,9,543,0,40,0
225,9,0.709722222,3,6,2822,0,40,0
3354,13,0.463194444,4,9,2765,3,20,0
2485,7,0.471527778,5,14,4627,0,40,1
562,13,0.739583333,2,3,,0,40,0
3436,,0.794444444,4,18,3357,6,40,1
1693,,0.429166667,5,2,16958,0,40,0
1045,6,0.577777778,2,31,1313,0,40,0
3446,5,0.933333333,3,7,2064,0,40,0
954,6,0.459722222,3,83,911,0,20,2
2735,8,0.419444444,5,3,18747,0,40,0
4247,8,0.686805556,3,2,17341,0,40,0
1218,12,0.63125,2,13,15639,0,40,2
1527,9,0.439583333,4,23,217,50,40,0
3987,6,0.35625,1,191,1471,33,40,1
1300,9,0.65625,3,8,1597,15,40,1
160,9,0.71875,2,2,,0,40,0
4067,3,0.330555556,1,14,1133,0,40,0
956,,0.477777778,5,14,220,0,40,0
3791,11,0.611111111,2,26,51061,0,40,0
3234,13,0.395833333,4,10,1513,68,40,0
2869,9,0.919444444,1,11,2705,0,40,1
3777,13,0.492361111,5,8,5473,346,40,1
2961,6,0.69375,5,27,440,0,20,0
2200,13,0.897222222,3,6,2552,161,40,0
98,9,0.759722222,4,5,297,0,40,0
2557,13,0.459027778,5,31,6704,0,40,1
3183,,0.440972222,2,2,78534,0,40,0
253,6,0.230555556,1,216,984,0,40,2
3923,11,0.609722222,3,5,1999,0,80,0
1445,4,0.415277778,5,6,,0,40,0
1648,13,0.439583333,4,24,695,62,40,1
3991,13,0.8375,4,20,506,0,40,0
1696,9,0.386805556,1,9,17377,0,40,1
3191,9,0.435416667,3,1,955,0,40,0
1154,14,0.783333333,3,17,,0,400,3
2255,6,0.715972222,2,7,1526,189,40,1
1682,12,0.482638889,3,1,2953,0,40,1
3170,,0.414583333,1,61,953,0,20,0
2056,8,0.657638889,3,31,25196,0,40,0
4090,12,0.25625,5,27,2985,0,40,1
3108,7,0.688194444,5,7,2335,0,40,1
3723,12,0.413194444,3,9,4746,0,100,1
2049,14,0.443055556,3,20,3266,7,100,2
3643,13,0.425,5,1,,0,40,0
4266,12,0.769444444,2,24,,4,40,1
623,2,0.722222222,2,10,25469,0,40,0
262,9,0.591666667,4,4,79,0,40,0
3369,0,0.610416667,3,220,1339,1,40,1
4061,9,0.621527778,1,3,1238,0,40,0
1802,14,0.448611111,4,1,5116,0,200,2
4324,14,0.64375,3,15,3259,0,40,1
2385,14,0.644444444,3,18,3326,0,40,1
1959,9,0.608333333,4,24,436,3,40,1
2976,13,0.604166667,5,18,9623,0,40,1
488,14,0.754166667,2,21,3281,30,100,2
1843,7,0.689583333,3,5,1827,142,40,0
1734,9,0.210416667,3,10,148,0,40,0
2911,9,0.545138889,7,28,537,0,40,1
3219,14,0.540277778,3,8,3703,0,40,1
146,8,0.751388889,2,16,6458,0,40,0
1986,0,0.727777778,1,12,4208,0,40,0
1369,11,0.320138889,5,31,30131,0,40,0
2811,7,0.870138889,1,9,1639,37,40,1
659,7,0.350694444,1,14,4423,0,40,3
1794,11,0.504861111,5,8,61142,0,40,0
2511,7,0.6375,2,13,3799,0,40,2
3397,13,0.229861111,1,215,,0,40,2
1147,13,0.636111111,4,7,,7,40,0
3272,14,0.784027778,3,16,1256,0,400,3
608,8,0.550694444,3,9,13456,0,40,0
3582,,0.6375,2,13,9444,0,40,1
1930,14,0.566666667,4,28,986,0,40,1
197,8,0.416666667,4,1,12246,0,200,0
2931,7,0.610416667,3,16,5517,0,40,1
2327,12,0.733333333,5,8,2779,1,20,1
766,,0.426388889,5,1,,0,40,0
3255,13,0.489583333,3,83,2887,14,20,2
202,9,0.438888889,1,9,226,1,40,0
3510,,0.593055556,3,2,325,0,40,0
1733,14,0.604166667,2,17,3259,264,100,1
2777,14,0.582638889,5,20,3273,0,40,1
1707,8,0.258333333,1,3,108125,0,40,0
3474,7,0.703472222,5,8,409,0,20,1
854,12,0.585416667,4,6,6766,1,20,1
4097,14,0.536805556,1,13,1300,0,400,3
2160,3,0.592329,3,45938,493,0,40,1
698,12,0.894444444,5,341,10511,5547,40,3
4282,11,0.482638889,4,23,4595,0,40,0
2999,8,0.561805556,3,21,7513,0,20,0
3696,12,0.553472222,1,7,6069,3517,40,2
1636,13,0.701388889,1,27,3277,76,40,1
3457,2,0.7,3,4,39617,0,40,0
3581,12,0.897222222,3,6,2568,0,40,1
1291,7,0.613194444,1,32,3289,0,40,1
1853,8,0.55625,3,1,19284,0,40,0
3763,9,0.738888889,5,12,381,500,40,1
3304,,0.419444444,3,147,68977,0,40,0
4253,8,0.779166667,2,8,33273,0,40,0
3743,9,0.413888889,1,13,947,0,40,0
3445,8,0.676388889,3,8,,0,40,0
1998,9,0.635416667,2,13,,0,40,0
663,14,0.493055556,5,17,,0,40,1
3748,0,0.552083333,1,7,2373,3340,40,1
709,9,0.731944444,1,13,2308,0,40,0
1282,9,0.477083333,2,2,1661,0,40,0
2675,9,0.704861111,4,24,371,0,40,0
4029,14,0.580555556,2,29,1033,26,40,1
1306,13,0.686805556,3,1,1381,0,40,0
2237,8,0.748611111,5,24,25386,0,40,0
3302,9,0.516666667,5,14,2673,0,40,0
2038,12,0.655555556,2,10,10285,0,40,1
1529,14,0.159722222,4,56,4286,0,400,3
1663,13,0.746527778,2,9,4113,0,40,0
4271,13,0.464583333,3,13,8814,115,40,1
4288,9,0.478472222,5,8,,0,40,0
3627,7,0.482638889,3,16,5532,2,40,1
2693,9,0.342361111,1,13,1828,33,20,0
3060,9,0.545138889,7,42,513,0,40,1
1597,8,0.626388889,5,35,8547,0,40,0
2729,12,0.645833333,4,3,2681,0,40,1
2625,12,0.00625,5,2,3063,0,40,1
3157,8,0.434722222,3,7,31487,0,40,1
3314,12,0.663194444,5,14,2953,202,40,2
1722,11,0.509722222,4,23,4657,0,40,0
1059,9,0.465277778,2,27,6931,0,40,1
3242,13,0.65625,3,7,,0,40,0
1678,14,0.628472222,2,13,5414,0,40,2
1757,14,0.675694444,3,77,1003,3,40,3
4191,12,0.519444444,4,82,5289,1,100,2
563,6,0.565972222,3,62,927,5,20,0
2790,3,0.691666667,4,1,87,0,40,0
863,13,0.339583333,4,8,349,0,40,0
1484,11,0.423611111,5,31,45112,0,40,0
206,7,0.714583333,3,14,4874,2,40,1
870,9,0.749305556,3,184,,102,40,3
502,12,0.378472222,3,19,11010,20,40,1
1028,7,0.554861111,1,7,2356,3751,40,2
3840,13,0.720138889,3,51,9706,9,100,1
2690,9,0.877777778,7,18,225,0,40,0
1570,12,0.741666667,1,16,4389,48,40,1
2773,7,0.542361111,4,222,1319,0,40,2
2731,3,0.601388889,4,10,1208,0,40,0
804,14,0.638888889,2,13,2912,0,40,2
3645,5,0.6625,4,1,9956,0,200,2
2454,9,0.2,3,10,17217,0,40,0
3104,14,0.696527778,4,20,2615,4,40,1
200,14,0.760416667,4,3,3014,1,40,0
3099,6,0.554861111,1,7,1634,3878,40,2
2278,5,0.499305556,5,2,17686,46,40,0
3561,9,0.620833333,4,17,159,0,40,0
391,13,0.704166667,5,16,3685,0,40,0
1495,8,0.775,4,9,101654,0,40,0
2695,13,0.372916667,4,1,3998,0,200,1
2027,14,0.4375,4,9,939,1,20,1
2568,3,0.448611111,2,1,238,0,200,0
64,9,0.668055556,7,5,2699,0,20,0
3884,13,0.636111111,4,7,30409,0,40,1
2062,7,0.454166667,2,4,1684,0,40,2
492,8,0.797916667,4,18,21200,0,40,0
379,13,0.419444444,5,3,2283,0,40,0
3993,,0.590277778,5,1,1837,0,40,0
1076,14,0.738888889,3,21,3237,417,100,2
878,3,0.260416667,3,1,79,0,40,0
337,3,0.583333333,2,88,986,0,40,0
1016,7,0.4875,4,1,619,0,40,0
1275,12,0.609027778,4,32,3313,0,40,1
3798,7,0.718055556,2,1,491,0,40,0
3342,9,0.125,2,3,1082,0,40,0
995,8,0.557638889,2,13,31517,0,40,0
1981,12,0.670833333,1,10,5913,0,100,1
161,12,0.576388889,2,5,2937,37,40,1
1500,3,0.46875,3,1,101,0,40,0
3843,,0.649305556,4,19,9459,0,40,1
2613,,0.223611111,5,62,633,1,20,0
3461,14,0.604166667,2,18,3249,193,100,1
1021,9,0.397222222,4,10,532,1,40,0
3073,13,0.682638889,4,6,,129,40,1
3943,12,0.672916667,3,17,9407,0,40,1
1585,14,0.802777778,4,16,3332,17,40,1
1955,7,0.738888889,1,11,4189,0,40,1
3152,14,0.652083333,5,20,,0,40,1
34,7,0.73125,1,35,3104,3,40,1
4014,7,0.675694444,1,1,632,0,200,2
775,,0.586805556,4,24,470,3,40,2
2556,11,0.342361111,1,13,55209,0,20,0
1478,8,0.611111111,4,2,28694,0,40,0
1363,11,0.624305556,1,34,,0,40,1
2612,14,0.729166667,2,51,114,3002,40,1
2824,13,0.572916667,2,1,198,0,40,0
2041,,0.71875,2,2,2638,0,40,0
241,9,0.699305556,5,7,1131,2,40,0
2061,5,0.673611111,5,2,5204,0,40,0
2363,7,0.44375,5,2,896,0,40,1
600,12,0.659027778,2,2,,0,40,1
2435,8,0.761111111,3,3,324,0,40,0
2888,8,0.597222222,2,13,2656,0,40,0
646,12,0.690277778,3,4,5231,0,40,1
3890,8,0.396527778,1,8,1228,0,40,0
3556,9,0.704166667,2,6,335,0,40,0
3202,,0.611111111,3,220,9103,0,40,1
1528,9,0.645138889,2,14,177,0,40,0
1267,13,0.485416667,4,2,99,0,40,0
1899,11,0.425694444,5,8,,0,40,0
3005,4,0.591666667,5,46,5452,0,40,2
2734,13,0.508333333,4,24,625,0,40,0
189,9,0.650694444,2,9,320,0,40,0
1806,9,0.197222222,3,10,3482,0,40,0
975,9,0.755555556,3,3,92,0,40,0
2747,14,0.588888889,5,16,3256,0,40,1
2047,9,0.563888889,3,62,960,0,20,1
2558,12,0.800694444,5,52,8735,17,40,3
1082,14,0.699305556,5,7,1108,0,40,1
474,11,0.689583333,5,1,29164,0,40,0
2904,,0.474305556,4,1,641,0,40,0
4117,,0.677777778,1,45,1831,8,40,0
3385,3,0.472916667,5,14,196,0,40,0
1184,6,0.820833333,1,2,241,0,40,0
2433,,0.647916667,5,2,2686,0,40,1
2391,2,0.374305556,1,221,9215,0,40,2
769,9,0.778472222,3,5,2787,0,60,0
1685,14,0.758333333,3,20,3289,134,100,2
130,14,0.1875,4,71,2840,0,400,3
2919,14,0.548611111,4,15,3257,0,40,1
3171,,0.620138889,1,11,,0,40,0
3444,11,0.723611111,4,1,42039,0,200,0
466,8,0.423611111,5,31,54960,0,40,0
3092,8,0.733333333,2,52,9813,0,40,0
3772,4,0.547222222,3,3,317,0,40,0
860,2,0.004166667,4,159,,0,40,2
